MASTER_BOL_ID,SHIPMENT_ID,BOL_NUMBER,PRO_NUMBER,PO_NUMBER,SAP_BOL_NUMBER,SHIPMENT_NUMBER,ORDER_NUMBER,LOAD_NUMBER,SPOT_USED,OVERFLOW,DIRECTION,SHIPMENT_CREATED_DATE,PICKUP_EARLIEST,PICKUP_LATEST,DROP_EARLIEST,DROP_LATEST,ORIGIN_LOCATION_CODE,O_PLANT_ID,O_XD_BLD,O_BUS_ORG,ORIGIN_NAME,ORIGIN_ADDRESS_1,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_ZIP,ORIGIN_COUNTRY,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,O_ADDR_TYPE,DEST_LOCATION_CODE,D_PLANT_ID,D_XD_BLD,D_BUS_ORG,DEST_NAME,DEST_ADDRESS_1,DEST_CITY,DEST_STATE,DEST_ZIP,DEST_COUNTRY,DEST_LATITUDE,DEST_LONGITUDE,D_ADDR_TYPE,LANE_STATE_TO_STATE,LANE_DESCRIPTION,RP_REGION,RP_DIV,CARRIER_NAME,SCAC,MODE,SERVICE,SERVICE_DAYS,DISTANCE_MILES,MC_NUMBER,US_DOT,MASTER_BOL_STATUS,SHIPMENT_TYPE,LATEST_ACTIVITY_TYPE,LATEST_ACTIVITY_STATUS,REPORT_DT,ACTUAL_WEIGHT,PLANNED_WEIGHT,ORDERED_WEIGHT,DELIVERED_WEIGHT,PACKAGE_COUNT,TOTAL_PACKAGE_WEIGHT,TOTAL_CUBIC_INCHES,HANDLING_UNITS,QUEUE,INVOICE_NUMBER,INVOICE_DATE,INVOICE_WEIGHT,TOTAL_INVOICE_AMOUNT,SETTLEMENT_AMOUNT,LINE_HAUL_CHARGES,FUEL_CHARGES,ACCESSORIAL_CHARGES,DISCOUNT,DEFICIT,YARDPULL_CHARGE,EXTRACT_DATE,GL_ACC,COST_PER_MILE,OWNER,CREATED_BY,COMMENTS,POD_RECEIVED,PROOF_OF_PICKUP,TRANSIT_HRS,PICKUP_APPT,ACTUAL_SHIPPED,DELIVERY_APPT,DROP_ARRIVED,DELIVERY_COMPLETE,ACTUAL_DELIVERY,P_LATE_REASON,D_LATE_REASON,FS_YR,FS_PR,FS_WK,SNOWFLAKE_LAST_UPDATED_TIMESTAMP
329987161206,329987161219,009L20080165,9552622192,,9552622192,009LSH14906584,,,,,,2025-06-30 11:41:35.000,2025-06-30 10:56:00.000,2025-06-30 23:58:00.000,2025-07-01 10:56:00.000,2025-07-01 10:56:00.000,TX18,,,,FM-HDS DC-HOUSTON-TX18,10565 Greens Crossing Blvd.,Houston,TX,77038-1498,USA,29.917263,95.440719,MRO,0006126092,,,,Sunset Haven (AME25),"301 Horizon Ln, ofc",Brownsville,TX,78520-7774,USA,25.914026,97.489086,,TX-TX,"Houston, TX to Brownsville, TX",Central South,West,FedEx Freight Priority,FXFE,LTL,Standard,1,354,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-01,461,461,461,0,1,461,0,3,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:51:10.612
329987161072,329987161085,009L20080164,5743237113,,5743237113,009LSH14906583,,,,,,2025-06-30 11:41:32.000,2025-07-02 13:23:00.000,2025-07-02 23:58:00.000,2025-07-07 12:23:00.000,2025-07-07 12:23:00.000,TX03,,,,FM-HDS DC-DALLAS-TX03,550 Lakeside Parkway,Flower Mound,TX,75028-4033,USA,33.033405,97.067657,MRO,0004305616,,,,Lakes Apts,"4800 San Mateo Ln NE, Office",Albuquerque,NM,87109-2431,USA,35.151134,106.582362,,TX-NM,"Flower Mound, TX to Albuquerque, NM",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,2,624,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,28,28,28,0,1,28,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:50:39.317
329987160950,329987160963,009L20080163,5556894534,,,009LSH14906582,,,,,,2025-06-30 11:41:29.000,2025-07-08 09:51:00.000,2025-07-08 23:58:00.000,2025-07-10 09:51:00.000,2025-07-10 09:51:00.000,CA20,,,,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,XWA09,,,,Seattle Fulfillment Center DC,20625 59th Pl S,Kent,WA,98032-2157,USA,47.390701,122.262603,MRO,CA-WA,"CITY OF INDUSTRY, CA to Kent, WA",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,2,1141,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-10,817.5,817.5,817.5,0,1,817.5,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:51:43.622
329987160828,329987160841,009L20080162,9552622181,,9552622181,009LSH14906581,,,,,,2025-06-30 11:41:20.000,2025-06-30 10:56:00.000,2025-06-30 23:58:00.000,2025-07-01 10:56:00.000,2025-07-01 10:56:00.000,TX18,,,,FM-HDS DC-HOUSTON-TX18,10565 Greens Crossing Blvd.,Houston,TX,77038-1498,USA,29.917263,95.440719,MRO,0000486851,,,,Casa De Amigos I Apts,"455 El Paso Rd, Ofc",Brownsville,TX,78520-4846,USA,25.914026,97.489086,,TX-TX,"Houston, TX to Brownsville, TX",Central South,West,FedEx Freight Priority,FXFE,LTL,Standard,1,354,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-01,328,328,328,0,1,328,0,2,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:50:39.317
329987104669,329987104603,IB20080159,,"Empty,Trailer,Return,(load,out,rate)",,IBSH14906578,,,,,IB,2025-06-30 11:41:16.000,2025-07-07 08:00:00.000,2025-07-07 17:00:00.000,2025-07-10 08:00:00.000,2025-07-10 17:00:00.000,FM-DC-ATLANTA,GA02,N,HDS,FM-HDS DC-ATLANTA-GA02,2100 Anvil Block Road,FOREST PARK,GA,30297,USA,33.622054,84.369092,MRO,Maersk/SAV9,ZZ84,N,HDS,Maersk WnD Services,2470 Dean Forest Road,Garden City,GA,31408,USA,32.104751,81.174749,,GA-GA,"FOREST PARK, GA to Garden City, GA",Southeast East,East,TQL Total Quality Logistics OH,TQYL,Truckload,,0,238,,,Booked,BROKERAGE,Request Routing,Pending,2025-07-10,23000,23000,23000,0,1,23000,0,0,,,,,,,,,,,,,,,,HD Supply Admin FM Vendor IB,abunder,,false,false,,,,,,,,,,2025,6,23,2025-06-30 12:05:32.954
329987160521,329987160534,009L20080158,582908301,,582908301,009LSH14906577,,,,,,2025-06-30 11:41:14.000,2025-07-02 08:00:00.000,2025-07-02 23:58:00.000,2025-07-07 09:00:00.000,2025-07-07 09:00:00.000,TX18,,,,FM-HDS DC-HOUSTON-TX18,10565 Greens Crossing Blvd.,Houston,TX,77038-1498,USA,29.917263,95.440719,MRO,0005987761,,,,Rise Stone Gate,950 Southwood Oaks Ln,CHARLOTTE,NC,28212-8424,USA,35.181434,80.7506,,TX-NC,"Houston, TX to CHARLOTTE, NC",Southeast East,East,R & L Carriers,RLCA,LTL,Standard,2,1041,99074,63391,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,2534.44,2534.44,2534.44,0,1,2534.44,0,5,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:51:43.622
329987160383,329987160396,009L20080157,XCA05,,,009LSH14906576,,,,,,2025-06-30 11:41:11.000,2025-07-07 09:51:00.000,2025-07-07 23:58:00.000,2025-07-08 09:51:00.000,2025-07-08 09:51:00.000,CA20,CA20,N,HDS,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,XCA05,CA05,N,HDS,FM-HDS DC-SACRAMENTO-CA05,3050 Ramco St.r Ave,West Sacramento,CA,95691,USA,38.564315,121.540916,MRO,CA-CA,"CITY OF INDUSTRY, CA to West Sacramento, CA",West,West,Public Special Inc,PUBI,Truckload,Standard,1,403,211717,2214257,Booked,Regular,Copy Delivery Number,Complete,2025-07-08,5727.24,5727.24,5727.24,0,1,5727.24,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:50:39.317
329987160266,329987160279,009L20080156,108351588403,,,009LSH14906575,,,,,,2025-06-30 11:41:02.000,2025-07-03 16:57:00.000,2025-07-03 23:58:00.000,2025-07-09 16:57:00.000,2025-07-09 16:57:00.000,MO15,,,,FM-HDS DC-ST LOUIS-MO15,13345 LAKEFRONT DR.,Earth City,MO,63045-1514,USA,38.768566,90.465774,MRO,XFL19,,,,Miami Fulfillment Center DC,2701 SW 32nd Ave,Pembroke Park,FL,33023,USA,25.988372,80.212219,MRO,MO-FL,"Earth City, MO to Pembroke Park, FL",Southeast West,East,SAIA Motor Freight Lines,SAIA,LTL,Standard,3,1228,87511,29124,Booked,Regular,Copy Delivery Number,Complete,2025-07-09,597.15,597.15,597.15,0,1,597.15,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:51:10.612
329987104579,329987104516,IB20080155,,"Empty,Trailer,Return,(load,out,rate)",,IBSH14906574,,,,,IB,2025-06-30 11:40:10.000,2025-07-07 08:00:00.000,2025-07-07 17:00:00.000,2025-07-10 08:00:00.000,2025-07-10 17:00:00.000,FM-DC-ATLANTA,GA02,N,HDS,FM-HDS DC-ATLANTA-GA02,2100 Anvil Block Road,FOREST PARK,GA,30297,USA,33.622054,84.369092,MRO,Maersk/SAV9,ZZ84,N,HDS,Maersk WnD Services,2470 Dean Forest Road,Garden City,GA,31408,USA,32.104751,81.174749,,GA-GA,"FOREST PARK, GA to Garden City, GA",Southeast East,East,TQL Total Quality Logistics OH,TQYL,Truckload,,0,238,,,Booked,BROKERAGE,Request Routing,Pending,2025-07-10,23000,23000,23000,0,1,23000,0,0,,,,,,,,,,,,,,,,HD Supply Admin FM Vendor IB,abunder,,false,false,,,,,,,,,,2025,6,23,2025-06-30 12:05:32.954
329987134144,329987134110,009L20080148,035715825,4705162898,IB20073986,009LSH14906567,,,,,,2025-06-30 11:31:41.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,0000030014,,,,AMERICAN COFFEE SERVICE,6928 Carnegie Ave,Cleveland,OH,44103-4850,USA,41.522072,81.640402,,IL30,,,,FM-HDS DC-CHICAGO-IL30,635 C Northwest Avenue,Northlake,IL,60164-1396,USA,41.924175,87.889274,MRO,OH-IL,"Cleveland, OH to Northlake, IL",Central North,East,R & L Carriers,RLCA,LTL,Standard,1,361,99074,63391,Booked,Regular,Request Routing,Pending,2025-07-01,183.135,183.135,183.135,0,1,183.135,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:50:39.317
329987134028,329987133998,009L20080147,B537585134,4705161800,B537585134,009LSH14906566,,,,,,2025-06-30 11:31:38.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,CA20,,,,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,TX-CA,"San Antonio, TX to CITY OF INDUSTRY, CA",West,West,ABF Freight Systems Inc.,ABFS,LTL,Standard,4,1340,29910,82866,Booked,Regular,Copy Delivery Number,Complete,2025-07-03,120,120,120,0,1,120,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:51:43.622
329987133916,329987133886,009L20080146,B537585134,4705137498,B537585134,009LSH14906565,,,,,,2025-06-30 11:31:34.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,CA20,,,,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,TX-CA,"San Antonio, TX to CITY OF INDUSTRY, CA",West,West,ABF Freight Systems Inc.,ABFS,LTL,Standard,4,1340,29910,82866,Booked,Regular,Request Routing,Pending,2025-07-03,120,120,120,0,1,120,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:50:39.317
329987133804,329987133774,009L20080145,B537585135,4705145700,B537585135,009LSH14906564,,,,,,2025-06-30 11:31:28.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,CA20,,,,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,TX-CA,"San Antonio, TX to CITY OF INDUSTRY, CA",West,West,ABF Freight Systems Inc.,ABFS,LTL,Standard,4,1340,29910,82866,Booked,Regular,Request Routing,Pending,2025-07-03,120,120,120,0,1,120,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:55:58.976
329987126692,329987126658,009L20080144,00800795670010348279,4705174504,4100082111,009LSH14906563,,,,,,2025-06-30 11:31:24.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,0000007590,,,,WD-40 COMPANY,"3325 Paddocks Pkwy, Ste 125",Suwanee,GA,30024-6059,USA,34.05149,84.0713,,NJ22,,,,FM-HDS DC-PHILADELPHIA-NJ22,1100 John Galt Way,Burlington,NJ,08016-2140,USA,40.069759,74.841842,MRO,GA-NJ,"Suwanee, GA to Burlington, NJ",Northeast,East,SAIA Motor Freight Lines,SAIA,LTL,Standard,2,787,87511,29124,Booked,Regular,Request Routing,Pending,2025-07-02,805.752,805.752,805.752,0,1,805.752,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:55:58.976
329987120465,329987120427,009L20080137,00100852675050000359,4705170173,830-8099096 ASN,009LSH14906556,,,,,,2025-06-30 11:30:16.000,2025-06-20 00:02:00.000,2025-06-20 23:58:00.000,2025-06-26 00:03:00.000,2025-06-26 23:59:00.000,0000012466,,,,BRK,3901 Liberty St,Aurora,IL,60504-8122,USA,41.748946,88.226584,,WA09,,,,FM-HDS DC-SEATTLE-WA09,20625 59th Place South,Kent,WA,98032-2157,USA,47.390701,122.262603,MRO,IL-WA,"Aurora, IL to Kent, WA",Pac Northwest,West,Estes Express Lines,EXLA,LTL,Standard,4,2056,97275,121018,Booked,Regular,Request Routing,Pending,2025-06-26,1087.976,1087.976,1087.976,0,1,1087.976,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,5,21,2025-06-30 12:05:32.954
329987119484,329987119452,009L20080136,50300281048,5115998439,000168253,009LSH14906555,,,,,,2025-06-30 11:29:40.000,2025-06-29 00:02:00.000,2025-06-29 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,2300000453,,,,ULTRA PLAY SYSTEMS,1675 Locust St,Red Bud,IL,62278-1383,USA,38.211717,89.994274,,0001212774,,,,Atria Woods at Canco,257 Canco Rd,Portland,ME,04103-4276,USA,43.693673,70.292301,,IL-ME,"Red Bud, IL to Portland, ME",Northeast,East,Estes Express Lines,EXLA,LTL,Standard,3,1298,97275,121018,Booked,Regular,Copy Delivery Number,Complete,2025-07-03,140,140,140,0,1,140,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987119370,329987119338,009L20080135,567109728,5116065732,000168295,009LSH14906554,,,,,,2025-06-30 11:29:38.000,2025-06-29 00:02:00.000,2025-06-29 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,2300000453,,,,ULTRA PLAY SYSTEMS,1675 Locust St,Red Bud,IL,62278-1383,USA,38.211717,89.994274,,0013243386,,,,"Millennium High Street, Galium Millennium LLC","4410 Westheimer Rd, Ofc",Houston,TX,77027-4837,USA,29.74627,95.443676,,IL-TX,"Red Bud, IL to Houston, TX",Central South,West,R & L Carriers,RLCA,LTL,Standard,3,804,99074,63391,Booked,Regular,Copy Delivery Number,Complete,2025-07-03,180,180,180,0,1,180,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987119256,329987119224,009L20080134,50300281022,5116137691,000168255,009LSH14906553,,,,,,2025-06-30 11:29:36.000,2025-06-29 00:02:00.000,2025-06-29 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000453,,,,ULTRA PLAY SYSTEMS,1675 Locust St,Red Bud,IL,62278-1383,USA,38.211717,89.994274,,0018503643,,,,Springs at Ashby,250 Maynard Way,Collierville,TN,38017,USA,35.091226,89.638599,,IL-TN,"Red Bud, IL to Collierville, TN",Southeast East,East,Estes Express Lines,EXLA,LTL,Standard,2,332,97275,121018,Booked,Regular,Request Routing,Pending,2025-07-02,348,348,348,0,1,348,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987119142,329987119110,009L20080133,5912191891,5116138331,000168235,009LSH14906552,,,,,,2025-06-30 11:29:33.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000453,,,,ULTRA PLAY SYSTEMS,1675 Locust St,Red Bud,IL,62278-1383,USA,38.211717,89.994274,,0006010894,,,,Royal Farms Apts,"2102 E Royal Farm Dr, Ofc",Salt Lake City,UT,84121-3074,USA,40.75962,111.886797,,IL-UT,"Red Bud, IL to Salt Lake City, UT",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,3,1354,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-02,513,513,513,0,1,513,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987119028,329987118996,009L20080132,954506574,5116095835,0152102237,009LSH14906551,,,,,,2025-06-30 11:29:30.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000319,,,,INNOVATIVE PRODUCTS UNLIMITED,2120 Industrial Dr,Niles,MI,49120-1233,USA,41.829769,86.254177,,0003226008,,,,West Side Campus,1950 S Las Vegas Trl,Fort Worth,TX,76108-3350,USA,32.777645,97.522768,,MI-TX,"Niles, MI to Fort Worth, TX",Central South,West,R & L Carriers,RLCA,LTL,Standard,3,1024,99074,63391,Booked,Regular,Copy Delivery Number,Complete,2025-07-02,97,97,97,0,1,97,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987118914,329987118882,009L20080131,0063463796,5116123876,W231650376,009LSH14906550,,,,,,2025-06-30 11:29:28.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000202,,,,ACHIM IMPORTING,5702 AVENUE N,BROOKLYN,NY,11234,USA,40.609685,73.92826,,0006186048,,,,East Ponce Village,"1310 Wood Bend Dr, Ofc",Stone Mountain,GA,30083-1559,USA,33.78482,84.212931,,NY-GA,"BROOKLYN, NY to Stone Mountain, GA",Southeast East,East,Estes Express Lines,EXLA,LTL,Standard,2,889,97275,121018,Booked,Regular,Copy Delivery Number,Complete,2025-07-02,1140,1140,1140,0,1,1140,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987118800,329987118768,009L20080130,1288519291,5116118777,000007226610,009LSH14906549,,,,,,2025-06-30 11:29:25.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000031,,,,SUNCAST  CORPORATION,701 KIRK AVE,BATAVIA,IL,60510,USA,41.840398,88.335947,,0018666968,,,,D and H Company,447 E Main St,Tupelo,MS,38804-4027,USA,34.292614,88.634399,,IL-MS,"BATAVIA, IL to Tupelo, MS",Southeast West,East,Estes Express Lines,EXLA,LTL,Standard,2,587,97275,121018,Booked,Regular,Request Routing,Pending,2025-07-02,267,267,267,0,1,267,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987118686,329987118654,009L20080129,1288519301,5116167043,000007239511,009LSH14906548,,,,,,2025-06-30 11:29:22.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,2300000031,,,,SUNCAST  CORPORATION,701 KIRK AVE,BATAVIA,IL,60510,USA,41.840398,88.335947,,0001090409,,,,Transitional Services for NY Inc,1016 162nd St,WHITESTONE,NY,11357-2124,USA,40.794546,73.818467,,IL-NY,"BATAVIA, IL to WHITESTONE, NY",Northeast,East,Estes Express Lines,EXLA,LTL,Standard,3,838,97275,121018,Booked,Regular,Request Routing,Pending,2025-07-03,778,778,778,0,1,778,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987118572,329987118540,009L20080128,461246301737,5116150472,16659287,009LSH14906547,,,,,,2025-06-30 11:29:19.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-04 00:03:00.000,2025-07-04 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0016678852,,,,Logo Apartments,10 Copeland St,Roxbury,MA,02119-2206,USA,42.323428,71.083063,,CA-MA,"Redlands, CA to Roxbury, MA",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2958,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-04,1.155,1.155,1.155,0,1,1.155,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 12:05:03.051
329987118458,329987118426,009L20080127,461246301884,5116164840,16659577,009LSH14906546,,,,,,2025-06-30 11:29:17.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0017114749,,,,"Chroma Apartments Homes, Fairfield Kittridge LLC",6709 Independence Ave,Canoga Park,CA,91303-3707,USA,34.197316,118.601558,,CA-CA,"Redlands, CA to Canoga Park, CA",West,West,FedEx Freight Priority,FXFE,LTL,Standard,1,89,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-01,0.3,0.3,0.3,0,1,0.3,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:21.449
329987118344,329987118312,009L20080126,461246302354,5116028498,16659367,009LSH14906545,,,,,,2025-06-30 11:29:15.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0015641848,,,,"The Pines, RST The Pines LP","310 W New Hampshire Ave, Ofc",Deland,FL,32720-8100,USA,28.987712,81.376058,,CA-FL,"Redlands, CA to Deland, FL",Southeast West,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2436,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,0.38,0.38,0.38,0,1,0.38,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:21.449
329987117730,329987117698,009L20080125,461246301818,5116165625,16659467,009LSH14906544,,,,,,2025-06-30 11:29:12.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0003699774,,,,Cedarwood Gardens Health and Rehab,130 Chestnut St,Franklin,MA,02038-3903,USA,42.083431,71.396725,,CA-MA,"Redlands, CA to Franklin, MA",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2937,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,1.38,1.38,1.38,0,1,1.38,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:21.449
329987117616,329987117584,009L20080124,461246302538,5115999970,16659386,009LSH14906543,,,,,,2025-06-30 11:29:09.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0001247039,,,,Courthouse Plaza Apts,"2250 Clarendon Blvd, Ofc",Arlington,VA,22201-3332,USA,38.886605,77.100155,,CA-VA,"Redlands, CA to Arlington, VA",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2635,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-07,0.5,0.5,0.5,0,1,0.5,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:06.070
